Unnamed: 0,Año,Estado,Municipio,municipio,GINI,decil_1,decil_2,decil_3,decil_4,decil_5,decil_6,decil_7,decil_8,decil_9,decil_10,p1_Respuesta_1,p1_Respuesta_2,p1_Respuesta_3,p1_Respuesta_4,p1_Respuesta_5,p1_Respuesta_6,p10_Respuesta_1,p10_Respuesta_2,p10_Respuesta_3,p10_Respuesta_4,p11_Respuesta_1,p11_Respuesta_2,p11_Respuesta_3,p11_Respuesta_4,p11_Respuesta_5,p11_Respuesta_6,p12_Respuesta_1,p12_Respuesta_2,p12_Respuesta_3,p12_Respuesta_4,p12_Respuesta_5,p12_Respuesta_6,p12_Respuesta_7,p13_Respuesta_1,p13_Respuesta_2,p13_Respuesta_3,p13_Respuesta_4,p13_Respuesta_5,p13_Respuesta_6,p14_Respuesta_1,p14_Respuesta_2,p14_Respuesta_3,p14_Respuesta_4,p15_Respuesta_1,p15_Respuesta_2,p15_Respuesta_3,p15_Respuesta_4,p2_Respuesta_1,p2_Respuesta_2,p2_Respuesta_3,p2_Respuesta_4,p2_Respuesta_5,p2_Respuesta_6,p3_Respuesta_1,p3_Respuesta_2,p3_Respuesta_3,p3_Respuesta_4,p3_Respuesta_5,p3_Respuesta_6,p4_Respuesta_1,p4_Respuesta_2,p4_Respuesta_3,p4_Respuesta_4,p4_Respuesta_5,p4_Respuesta_6,p5_Respuesta_1,p5_Respuesta_2,p5_Respuesta_3,p5_Respuesta_4,p5_Respuesta_5,p5_Respuesta_6,p6_Respuesta_1,p6_Respuesta_2,p6_Respuesta_3,p6_Respuesta_4,p6_Respuesta_5,p6_Respuesta_6,p7_Respuesta_1,p7_Respuesta_2,p7_Respuesta_3,p7_Respuesta_4,p8_Respuesta_1,p8_Respuesta_2,p8_Respuesta_3,p8_Respuesta_4,p9_Respuesta_1,p9_Respuesta_2,p9_Respuesta_3,Percepcion_Economica_Personal_Positiva,Percepcion_Economica_Personal_Negativa,Percepcion_Naciona_Positiva,Percepcion_Nacional_Negativa,Consumo_Ahorro_Positivo,Consumo_Ahorro_Negativo,Incertidumbre_Economica_Personal,Incertidumbre_Economica_Nacional,Ingreso promedio total,Region,Cluster,estado_numero,estado_codigo,cvegeo
219.0,2020,Nuevo leon,Santiago,49,0.3483,19847.3671,35245.7833,41654.1731,51614.306,59080.1187,61304.3049,65456.6687,81332.1614,111765.8287,217697.2,,20.3704,59.2593,20.3704,,,53.7037,46.2963,,,,25.9259,74.0741,,,,,,24.0741,68.5185,,7.4074,,,,61.1111,35.1852,,3.7037,18.5185,18.5185,55.5556,7.4074,,20.3704,72.2222,7.4074,,48.1481,40.7407,11.1111,,,,12.963,50.0,29.6296,,7.4074,,22.2222,50.0,20.3704,,7.4074,,,24.0741,61.1111,,14.8148,,,40.7407,44.4444,,14.8148,9.2593,72.2222,18.5185,,9.2593,59.2593,31.4815,,35.1852,64.8148,,37.963,20.3704,37.5,52.3148,36.0269,37.3457,7.4074,11.1111,74499.7912,Norte,1.0,18,19,19049
220.0,2020,Oaxaca,Oaxaca de Juárez,67,0.4005,11217.0226,18698.2364,25182.0041,33253.2353,42772.3576,52542.2288,63624.7678,79342.676,96315.9956,173702.9577,0.5764,16.1383,45.245,33.4294,4.611,,29.1066,70.1729,0.7205,,,34.2939,48.2709,14.4092,2.7378,0.2882,1.0086,6.6282,15.7061,26.0807,30.8357,19.7406,,1.1527,24.4957,42.0749,17.2911,13.2565,1.7291,7.781,8.0692,84.1499,,15.1297,5.3314,79.5389,,3.7464,42.7954,38.3285,13.9769,1.1527,,0.7205,20.4611,45.8213,28.3862,4.611,,2.0173,48.7032,37.1758,9.366,2.7378,,0.5764,8.7896,33.2853,46.9741,10.0865,0.2882,0.5764,37.0317,33.7176,24.0634,4.3228,0.2882,14.9856,34.7262,50.2882,,5.1873,31.9885,62.8242,,35.4467,63.9769,0.5764,25.1441,12.2839,17.0869,21.6138,22.5264,49.7942,0.5283,0.7685,59665.1482,Sur,3.0,19,20,20067
221.0,2020,Oaxaca,San Agustín de las Juntas,83,0.361,6572.63,8473.19,14734.48,21277.6233,30140.755,33801.94,37425.93,47883.89,51143.04,83976.2833,,,42.8571,57.1429,,,,100.0,,,,50.0,28.5714,21.4286,,,,,35.7143,50.0,,14.2857,,,64.2857,21.4286,14.2857,,,,,100.0,,35.7143,14.2857,50.0,,,100.0,,,,,,14.2857,64.2857,21.4286,,,,100.0,,,,,,35.7143,64.2857,,,,,57.1429,42.8571,,,,,,100.0,,,,100.0,,35.7143,64.2857,,64.2857,39.2857,45.9184,32.1429,32.8571,80.9524,0.0,0.0,33542.9762,Sur,4.0,19,20,20083
222.0,2020,Oaxaca,San Pablo Etla,293,0.38,14093.38,20710.595,27342.38,33688.935,45199.5816,57351.21,68325.94,93844.5668,99109.37,167519.2582,,10.8696,50.0,39.1304,,,52.1739,45.6522,,2.1739,,10.8696,84.7826,4.3478,,,,,32.6087,40.2174,18.4783,8.6957,,4.3478,30.4348,32.6087,32.6087,,,8.6957,,91.3043,,8.6957,4.3478,86.9565,,,26.087,60.8696,8.6957,4.3478,,,4.3478,69.5652,26.087,,,,18.4783,68.4783,8.6957,4.3478,,,4.3478,33.6957,48.913,13.0435,,,32.6087,45.6522,13.0435,8.6957,,19.5652,41.3043,39.1304,,6.5217,36.9565,56.5217,,17.3913,82.6087,,38.587,15.2174,27.038,25.0,26.4822,45.9627,0.0,0.0,62718.5217,Sur,3.0,19,20,20293
223.0,2020,Oaxaca,Santa Cruz Xoxocotlán,385,0.4132,9623.4452,17207.4505,22691.608,27776.0927,30536.7445,37401.6412,46503.5479,51076.2935,63583.5087,169553.4907,,18.2979,45.9574,35.7447,,,55.3191,44.6809,,,,40.4255,45.1064,11.0638,,3.4043,,0.4255,12.3404,37.4468,31.9149,17.8723,,11.4894,25.5319,40.0,11.4894,8.5106,2.9787,8.5106,9.7872,81.7021,,18.7234,8.0851,73.1915,,3.4043,42.1277,36.1702,18.2979,,,,20.0,40.0,40.0,,,3.4043,48.9362,33.617,12.766,1.2766,,,15.3191,16.5957,63.4043,4.6809,,2.5532,26.8085,37.0213,28.5106,4.6809,0.4255,15.3191,14.8936,69.7872,,13.1915,17.0213,69.7872,,37.8723,59.1489,2.9787,29.1915,21.617,18.8085,23.8298,23.6879,56.0284,3.1915,1.7021,47595.3823,Sur,4.0,19,20,20385
224.0,2020,Oaxaca,Santa Lucía del Camino,390,0.3498,10704.95,19350.3903,21624.3566,28122.55,33025.6795,42160.3944,58027.0606,79663.7692,95487.9634,100849.275,,16.5414,55.6391,20.3008,7.5188,,24.0602,75.9398,,,4.5113,29.3233,41.3534,24.812,,,,4.5113,23.3083,37.594,21.0526,13.5338,,4.5113,6.7669,43.609,12.782,32.3308,,4.5113,,95.4887,,12.782,1.5038,85.7143,,3.7594,33.0827,39.0977,15.0376,9.0226,,,10.5263,64.6617,24.812,,,,31.5789,41.3534,19.5489,3.7594,3.7594,,6.015,36.8421,57.1429,,,1.5038,7.5188,48.1203,33.8346,9.0226,,9.0226,36.0902,54.8872,,9.0226,13.5338,77.4436,,14.2857,81.9549,3.7594,32.9156,14.2857,18.2707,29.1085,16.6667,68.4211,3.7594,0.0,48901.6389,Sur,4.0,19,20,20390
225.0,2020,Puebla,Amozoc,15,0.3253,9913.7683,16659.3816,21006.731,24906.3388,27542.0366,31529.7002,36717.9219,42374.489,49974.8085,94233.7539,,57.5758,42.4242,,,,45.4545,39.3939,,15.1515,,42.4242,48.4848,9.0909,,,,15.1515,3.0303,30.303,45.4545,6.0606,,,36.3636,39.3939,24.2424,,,,9.0909,90.9091,,27.2727,24.2424,48.4848,,,42.4242,57.5758,,,,,48.4848,51.5152,,,,,66.6667,33.3333,,,,,18.1818,63.6364,18.1818,,,,27.2727,51.5152,6.0606,15.1515,,33.3333,42.4242,24.2424,,,57.5758,42.4242,,60.6061,39.3939,,50.0,0.0,31.8182,23.2323,39.0909,37.2294,0.0,0.0,35485.893,Centro,4.0,20,21,21015
226.0,2020,Puebla,Coronango,34,0.2497,13677.31,14622.77,15128.66,18039.34,20510.785,27351.62,30215.62,30885.04,36741.74,50838.7014,,16.0,44.0,32.0,8.0,,38.6667,56.0,,5.3333,,38.6667,37.3333,24.0,,,,,9.3333,34.6667,49.3333,6.6667,,5.3333,29.3333,50.6667,9.3333,5.3333,,,5.3333,94.6667,,21.3333,13.3333,65.3333,,2.6667,41.3333,26.6667,22.6667,6.6667,,,16.0,42.6667,41.3333,,,6.6667,46.6667,20.0,9.3333,12.0,5.3333,,9.3333,38.6667,52.0,,,,50.6667,33.3333,10.6667,5.3333,,33.3333,28.0,38.6667,,12.0,37.3333,50.6667,,9.3333,90.6667,,26.2667,18.8571,28.3333,23.8095,24.9697,51.4286,5.3333,0.0,25801.1586,Centro,4.0,20,21,21034
227.0,2020,Puebla,Puebla,114,0.4153,10794.2969,19230.0618,25359.0153,29707.7992,34558.5709,40879.4086,48642.9075,59083.8496,82439.7214,177163.6381,0.6352,11.8875,55.8984,30.0363,1.5426,,36.3884,53.539,0.6352,9.4374,0.2722,35.4809,41.7423,20.4174,2.0871,,,1.5426,7.441,17.6044,44.8276,28.5844,,0.1815,36.8421,34.029,20.4174,8.5299,,6.8966,6.3521,86.7514,,7.8947,9.5281,82.5771,,1.0889,34.8457,43.7387,16.2432,3.9927,0.0907,0.2722,10.3448,62.2505,27.1325,,,0.4537,40.8348,40.6534,11.5245,5.5354,0.9982,0.2722,6.4428,39.5644,50.0907,3.6298,,1.6334,29.3103,41.7423,14.0653,13.2486,,14.0653,43.0127,42.922,,3.7205,35.8439,60.4356,,25.4083,74.5917,,25.242,13.7153,18.0911,21.5517,20.5082,43.7727,0.5747,0.0,52785.9269,Centro,3.0,20,21,21114
228.0,2020,Puebla,San Andrés Cholula,119,0.2788,11969.49,21004.9714,29356.62,33925.44,39444.3867,42669.85,54485.36,56312.28,69608.44,90776.6802,,,53.3333,46.6667,,,,82.2222,,17.7778,,33.3333,42.2222,24.4444,,,,,8.8889,33.3333,15.5556,42.2222,,,15.5556,71.1111,13.3333,,,,17.7778,82.2222,,22.2222,,77.7778,,,46.6667,40.0,13.3333,,,,,84.4444,15.5556,,,,28.8889,51.1111,13.3333,6.6667,,,,33.3333,66.6667,,,,44.4444,6.6667,24.4444,24.4444,,,48.8889,51.1111,,,15.5556,84.4444,,11.1111,88.8889,,50.7407,19.1111,30.0,29.6296,27.3016,61.5873,0.0,0.0,44955.3518,Centro,3.0,20,21,21119
229.0,2020,Puebla,San Pedro Cholula,140,0.4469,8610.8386,12471.3559,17501.3494,22513.5531,24743.3021,28955.8663,33862.6429,41612.3834,60021.868,143828.1439,,23.6364,52.7273,23.6364,,,41.8182,51.8182,,6.3636,4.5455,28.1818,44.5455,19.0909,3.6364,,,,24.5455,20.0,38.1818,17.2727,,4.5455,21.8182,30.9091,35.4545,7.2727,,8.1818,2.7273,89.0909,,11.8182,12.7273,75.4545,,12.7273,21.8182,45.4545,13.6364,6.3636,,,23.6364,67.2727,9.0909,,,9.0909,24.5455,45.4545,13.6364,7.2727,,,4.5455,50.0,41.8182,3.6364,,8.1818,24.5455,38.1818,17.2727,11.8182,,17.2727,42.7273,40.0,,10.0,27.2727,62.7273,,35.4545,61.8182,2.7273,32.6364,12.2727,23.0303,21.9318,22.0979,41.8182,2.7273,0.0,39412.1304,Centro,4.0,20,21,21140
230.0,2020,Queretaro de arteaga,Corregidora,6,0.34,22325.7089,33656.9789,42976.3232,52609.6107,61918.0836,72475.3021,83599.448,97336.8279,123429.56,211455.7435,,28.125,29.1667,42.7083,,,40.625,59.375,,,,46.875,41.6667,11.4583,,,,,20.8333,62.5,2.0833,14.5833,,5.2083,16.6667,36.4583,34.375,7.2917,,,,100.0,,,30.2083,69.7917,,2.0833,48.9583,27.0833,13.5417,4.1667,4.1667,,25.0,30.2083,44.7917,,,2.0833,55.2083,28.125,10.4167,4.1667,,,,19.7917,80.2083,,,,23.9583,36.4583,16.6667,20.8333,2.0833,27.0833,16.6667,56.25,,,22.9167,77.0833,,45.8333,54.1667,,27.6042,19.9653,22.7679,31.994,33.9844,59.7222,4.1667,2.0833,80178.3587,Centro,1.0,7,22,22006
231.0,2020,Queretaro de arteaga,Querétaro,14,0.3756,16572.1062,26935.5756,34807.388,42397.7117,50042.0725,60178.0529,71408.0246,86917.6618,113341.1608,201336.4546,1.0649,7.5508,46.273,42.9816,2.1297,,14.1336,84.0271,,1.8393,0.5808,25.6534,57.4056,14.8112,1.0649,0.484,0.7744,1.4521,19.8451,49.758,2.7106,25.4598,,2.0329,16.7473,51.5973,18.6834,10.455,0.484,3.8722,2.5169,93.1268,0.484,3.485,5.7115,90.3195,0.484,1.9361,33.7851,39.2062,20.6196,2.9042,1.5489,,10.3582,56.728,31.4618,0.8712,0.5808,1.4521,30.9777,45.9826,19.1675,1.1617,1.2585,0.6776,6.0987,36.9797,48.1123,8.1317,,0.8712,20.8132,47.6283,21.2004,8.7125,0.7744,6.8732,20.3291,72.7977,,4.8403,51.0165,44.1433,,19.0707,79.1868,1.7425,25.0286,15.1621,17.1265,20.9705,16.5761,43.4979,0.9404,0.6292,70393.6209,Centro,3.0,7,22,22014
232.0,2020,Quintana roo,Benito Juárez,5,0.3991,9719.5052,18150.9125,23869.3328,30098.7492,36177.1212,42389.2092,49852.0365,60891.7924,80097.1752,159007.4425,1.3205,15.7263,42.7371,36.2545,3.9616,,32.6531,67.2269,,0.12,3.9616,38.2953,34.5738,20.5282,1.8007,0.8403,1.6807,5.6423,21.4886,44.898,8.4034,17.7671,0.12,8.5234,35.5342,38.2953,11.6447,6.0024,,15.4862,3.6014,80.9124,,29.0516,7.563,63.3854,,6.6026,45.2581,37.3349,9.0036,1.6807,0.12,1.8007,20.8884,47.419,28.6915,1.2005,,6.6026,46.4586,38.7755,6.9628,1.0804,0.12,1.8007,12.2449,38.1753,44.1777,3.3613,0.2401,5.6423,39.0156,33.2533,13.6855,8.1633,0.2401,25.5702,17.0468,57.383,,5.5222,28.5714,65.9064,,35.5342,62.3049,2.1609,25.9104,11.1044,20.108,17.542,21.3408,44.5228,0.8103,0.2001,51025.3277,Sureste,3.0,22,23,23005
233.0,2020,San luis potosi,San Luis Potosí,28,0.3649,16813.1097,27956.9902,35608.2797,42175.4067,48408.1784,56239.5339,66273.9922,82219.3491,108643.3964,191464.5729,,9.1592,48.048,40.5405,2.2523,,19.5195,80.4805,,,,10.961,74.6246,14.4144,,,,,0.4505,15.9159,22.8228,60.8108,,0.3003,10.961,39.4895,45.7958,3.4535,,1.952,16.6667,81.3814,,3.003,18.6186,78.3784,,,19.97,54.2042,21.7718,3.9039,0.1502,,10.2102,54.0541,33.4835,2.2523,,,19.2192,54.0541,23.7237,2.8529,0.1502,,7.6577,26.1261,62.012,4.2042,,1.0511,13.8138,41.5916,38.7387,4.8048,,4.3544,27.4775,68.1682,,1.6517,27.1772,71.1712,,15.015,84.985,,33.6149,16.3476,15.7157,24.7185,18.4184,66.7668,0.1502,0.0,67580.2809,Centro,1.0,23,24,24028
234.0,2020,San luis potosi,Soledad de Graciano Sánchez,35,0.351,17582.3533,25831.8915,29739.2352,35136.6899,41707.762,48783.8528,57374.2973,70545.8668,88419.8713,160451.4332,,20.5674,46.0993,33.3333,,,26.9504,73.0496,,,,23.0496,70.5674,6.383,,,,1.0638,,17.7305,19.5035,61.7021,,,23.0496,32.6241,36.8794,7.4468,,14.539,15.6028,69.8582,,15.2482,22.695,62.0567,,1.4184,26.5957,48.227,23.7589,,,1.4184,21.9858,45.3901,31.2057,,,2.8369,31.9149,43.617,21.6312,,,,7.4468,14.8936,77.305,0.3546,,,24.4681,37.9433,36.1702,1.4184,,18.0851,20.922,60.9929,,14.8936,21.6312,63.4752,,24.1135,75.8865,,26.3701,27.4823,20.2128,24.6011,24.0248,58.2742,0.0,0.0,57557.3253,Centro,3.0,23,24,24035
235.0,2020,Sinaloa,Culiacán,6,0.3617,16266.8265,26021.0991,32155.2126,37367.6204,44765.8882,53050.8495,63243.3426,76973.3602,97918.9549,174171.5554,0.5742,20.9569,41.0526,31.6746,5.7416,,31.5789,65.8373,0.4785,2.1053,1.244,33.3014,44.4019,16.3636,3.3493,1.3397,,1.6268,10.7177,35.4067,13.6842,38.2775,0.2871,0.3828,21.8182,48.3254,17.7033,10.9091,0.8612,9.378,12.823,77.799,,14.8325,8.0383,77.1292,,3.8278,39.4258,42.9665,12.3445,0.5742,0.8612,0.2871,20.0,51.866,23.1579,4.0191,0.6699,6.0287,32.7273,47.0813,13.0144,0.5742,0.5742,0.5742,14.4498,31.5789,43.3493,9.7608,0.2871,3.3493,27.9426,38.6603,23.8278,4.3062,1.9139,20.5742,23.5407,55.8852,,7.2727,40.7656,51.9617,,42.0096,56.6507,1.3397,25.5662,11.3876,18.1296,19.8684,22.2893,41.244,0.8772,0.8373,62193.4709,Noroeste,3.0,24,25,25006
236.0,2020,Sonora,Hermosillo,30,0.4258,14022.9696,23990.017,33024.6396,40997.9942,49050.4073,62221.7901,77913.5293,98177.3489,131506.6039,249057.6418,1.4856,23.584,40.39,32.9619,1.5785,,27.4838,71.9591,,0.5571,4.9211,35.0046,44.7539,14.1133,1.2071,,,2.2284,7.9851,43.8254,17.9201,28.0409,,4.1783,32.1263,36.9545,20.0557,6.6852,,23.7697,14.6704,61.5599,,39.2758,14.6704,46.0539,,7.6137,54.7818,25.9981,10.6778,0.9285,,1.0214,19.2201,56.7317,22.9341,0.0929,,6.6852,50.6964,33.519,8.8208,0.2786,,,11.792,35.9331,43.7326,8.5422,,4.6425,38.9972,36.026,16.7131,3.6212,,25.9053,25.9981,47.7252,0.3714,14.7632,34.6332,50.6035,,32.9619,67.0381,,26.8106,9.7841,21.0864,20.137,26.0624,39.3454,0.3714,0.0,77996.2942,Noroeste,3.0,25,26,26030
237.0,2020,Tabasco,Centro,4,0.415,10387.4005,17293.7269,21450.146,25852.3037,30778.082,37954.146,46756.837,59016.1237,81949.4397,154208.9504,0.7117,17.3191,43.0605,33.6892,4.6263,0.5931,32.2657,56.5836,0.949,10.2017,3.0842,30.3677,39.9763,17.5563,4.2705,4.745,,2.3725,14.2349,32.8588,12.8114,37.6038,0.1186,6.6429,30.1305,35.7058,15.4211,11.032,1.0676,12.3369,10.2017,76.1566,1.3049,19.4543,14.5907,65.9549,,5.8126,45.9075,29.0629,11.8624,1.4235,5.9312,2.2539,21.8268,40.8066,31.6726,3.4401,,4.1518,55.7533,27.0463,9.0154,1.0676,2.9656,0.949,12.5741,26.0973,48.5172,10.9134,0.949,4.5077,45.3144,28.3511,16.9632,3.3215,1.5421,15.4211,29.656,54.8043,0.1186,7.5919,22.6572,69.5136,0.2372,39.5018,57.0581,3.4401,24.4761,12.0996,18.8073,18.9798,21.3158,43.2681,2.2539,0.9193,48564.7156,Sureste,3.0,26,27,27004
238.0,2020,Tabasco,Nacajuca,13,0.3902,9569.3876,14656.2774,20708.5433,26419.3574,31335.5838,37244.5757,45892.3554,53121.4182,73689.9149,127995.4375,,11.7647,5.8824,76.4706,5.8824,,5.8824,94.1176,,,,5.8824,32.3529,50.0,,11.7647,,,,41.1765,5.8824,52.9412,,,14.7059,14.7059,23.5294,47.0588,,,5.8824,79.4118,14.7059,,14.7059,70.5882,14.7059,,20.5882,58.8235,20.5882,,,,11.7647,26.4706,55.8824,5.8824,,,5.8824,82.3529,11.7647,,,,5.8824,,94.1176,,,,11.7647,35.2941,52.9412,,,,17.6471,82.3529,,,17.6471,82.3529,,,94.1176,5.8824,27.9412,29.4118,16.4706,44.1176,14.2857,71.0084,11.7647,0.0,44063.2851,Sureste,4.0,26,27,27013
239.0,2020,Tamaulipas,Altamira,3,0.3318,9719.8728,16721.8186,21662.8824,26396.8854,31606.8634,36305.14,41777.2545,49442.0845,60282.7081,98001.9329,,10.0,29.3548,52.2581,8.3871,,28.0645,70.3226,,1.6129,,42.9032,32.2581,23.2258,1.6129,,,3.2258,2.9032,41.6129,17.7419,34.5161,,0.9677,31.6129,47.7419,15.4839,4.1935,,1.9355,7.0968,90.9677,,8.0645,13.2258,78.7097,,0.9677,51.2903,22.2581,22.9032,2.5806,,0.9677,10.0,30.0,56.129,2.9032,,5.1613,51.2903,18.7097,23.871,0.9677,,,10.3226,8.7097,73.5484,7.4194,,3.2258,41.6129,20.9677,30.6452,3.5484,,5.4839,35.8065,58.7097,,4.8387,22.5806,72.5806,,22.9032,77.0968,,20.9091,21.25,17.129,24.2742,18.7634,49.5161,0.0,0.0,39191.7442,Norte,4.0,27,28,28003
240.0,2020,Tamaulipas,Ciudad Madero,9,0.3908,12917.1217,20730.2275,25948.5141,32694.5656,41978.5299,51446.881,62553.9249,72942.5221,95065.7832,172944.3854,1.25,9.5833,33.3333,50.0,5.8333,,30.8333,69.1667,,,2.0833,38.3333,39.1667,20.4167,,,,2.0833,12.9167,36.6667,32.9167,15.4167,,,28.75,47.0833,22.0833,2.0833,,2.0833,2.9167,95.0,,4.5833,5.8333,89.5833,,2.0833,42.0833,28.3333,26.6667,0.8333,,1.25,15.4167,31.6667,51.6667,,,,57.9167,22.5,19.5833,,,,11.6667,15.0,67.0833,6.25,,2.0833,50.0,22.5,25.4167,,,9.1667,30.8333,60.0,,4.1667,23.3333,72.5,,15.0,85.0,,22.3106,25.7639,21.3426,27.5,16.0256,67.0139,0.0,0.0,58922.2455,Norte,3.0,27,28,28009
241.0,2020,Tamaulipas,Tampico,38,0.3812,12030.0338,19492.5454,25515.8044,32132.2635,38739.5517,44468.6902,55455.5301,64347.5181,85828.7995,153311.3434,,7.1078,35.2941,54.1667,3.4314,,30.8824,68.1373,,0.9804,,26.7157,36.0294,35.7843,1.4706,,,16.4216,9.8039,24.7549,37.5,11.5196,,,12.0098,22.549,62.0098,3.4314,,,0.9804,99.0196,,2.6961,2.2059,95.098,,,49.7549,34.8039,15.4412,,,1.9608,16.9118,30.8824,44.1176,5.8824,0.2451,2.2059,47.549,26.4706,21.8137,1.7157,0.2451,,19.3627,26.2255,49.0196,5.3922,,6.8627,40.1961,23.7745,26.4706,2.6961,,4.902,75.4902,19.6078,,1.4706,7.8431,90.6863,,5.3922,94.6078,,25.2941,20.9384,19.6895,26.4093,17.6916,51.2868,0.2451,0.0,53132.208,Norte,3.0,27,28,28038
242.0,2020,Tlaxcala,Apetatitlán de Antonio Carvajal,2,0.3338,8846.9459,17175.9751,21206.1707,24385.5437,30308.1428,34029.7165,39240.3802,52920.0911,65622.7742,95609.8077,,,39.2857,60.7143,,,,100.0,,,,32.1429,46.4286,21.4286,,,,,,35.7143,21.4286,42.8571,,,,57.1429,7.1429,35.7143,,,14.2857,85.7143,,,17.8571,82.1429,,,21.4286,50.0,28.5714,,,,,50.0,50.0,,,,42.8571,28.5714,28.5714,,,,7.1429,10.7143,75.0,7.1429,,,17.8571,39.2857,35.7143,,7.1429,,10.7143,89.2857,,,,100.0,,,85.7143,14.2857,38.6905,41.9643,26.4286,31.1224,24.2857,80.3571,14.2857,7.1429,38934.5548,Centro,4.0,28,29,29002
243.0,2020,Tlaxcala,Apizaco,5,0.3435,10576.8113,16644.1662,20655.5707,25817.1863,32489.1092,37375.7072,45828.1155,53846.2776,66158.3873,103621.0771,,4.6296,56.4815,35.1852,3.7037,,22.2222,77.7778,,,,7.4074,43.5185,39.8148,2.7778,6.4815,,5.5556,11.1111,25.0,9.2593,49.0741,,,30.5556,12.963,22.2222,29.6296,4.6296,16.6667,,83.3333,,18.5185,5.5556,75.9259,,,23.1481,24.0741,32.4074,12.037,8.3333,,10.1852,57.4074,31.4815,0.9259,,,11.1111,37.963,37.963,5.5556,7.4074,,10.1852,9.2593,65.7407,14.8148,,,21.2963,25.9259,24.0741,24.0741,4.6296,18.5185,10.1852,71.2963,,3.7037,38.8889,57.4074,,23.1481,76.8519,,28.125,19.9074,15.8565,26.8519,18.9394,58.4656,7.4074,4.6296,41301.2408,Centro,4.0,28,29,29005
244.0,2020,Tlaxcala,Chiautempan,10,0.4129,9734.7241,14933.8343,17915.4918,22590.9316,27205.1164,31989.8974,41576.5962,56046.3384,78093.9261,127315.5243,,19.3548,45.1613,35.4839,,,25.8065,32.2581,3.2258,38.7097,,19.3548,77.4194,3.2258,,,,,,74.1935,,25.8065,,,,70.9677,25.8065,3.2258,,19.3548,,80.6452,,,41.9355,58.0645,,,80.6452,9.6774,6.4516,,3.2258,19.3548,,67.7419,12.9032,,,,61.2903,29.0323,6.4516,,3.2258,,,9.6774,80.6452,9.6774,,,67.7419,3.2258,25.8065,,3.2258,19.3548,6.4516,74.1935,,,9.6774,90.3226,,45.1613,32.2581,22.5806,41.5323,15.3226,37.9032,36.5591,29.3907,50.2304,8.0645,3.2258,42740.2381,Centro,4.0,28,29,29010
245.0,2020,Tlaxcala,Contla de Juan Cuamatzi,18,0.3536,7197.2722,13637.1327,18178.0558,21223.8052,26099.1468,32016.6117,34343.986,39765.4573,50146.6301,89393.1119,,21.7687,29.932,29.2517,19.0476,,4.0816,89.7959,,6.1224,,29.932,55.102,11.5646,,3.4014,,4.0816,26.5306,32.6531,8.1633,26.5306,2.0408,2.7211,27.8912,42.8571,10.8844,15.6463,,,,100.0,,,39.4558,60.5442,,6.1224,45.5782,31.9728,6.1224,2.7211,7.483,2.7211,17.0068,31.9728,46.2585,2.0408,,2.7211,45.5782,45.5782,3.4014,,2.7211,,4.0816,31.9728,43.5374,20.4082,,,43.5374,30.6122,21.0884,2.0408,2.7211,8.1633,15.6463,76.1905,,,28.5714,71.4286,,7.483,89.1156,3.4014,25.5411,15.5491,23.8095,19.3027,23.5544,63.4597,4.2517,2.381,33200.121,Centro,4.0,28,29,29018
246.0,2020,Tlaxcala,Natívitas,23,0.3534,6901.46,9764.03,11324.16,15791.055,24811.47,25696.71,27231.1989,30194.34,37368.24,69764.105,,6.8182,68.1818,19.3182,5.6818,,51.1364,48.8636,,,,46.5909,21.5909,29.5455,2.2727,,,,6.8182,32.9545,28.4091,31.8182,,,48.8636,1.1364,45.4545,4.5455,,10.2273,11.3636,78.4091,,6.8182,4.5455,88.6364,,2.2727,57.9545,,28.4091,10.2273,1.1364,,12.5,62.5,19.3182,5.6818,,2.2727,48.8636,13.6364,27.2727,6.8182,1.1364,,9.0909,36.3636,45.4545,9.0909,,,51.1364,19.3182,18.1818,11.3636,,25.0,22.7273,52.2727,,14.7727,47.7273,37.5,,2.2727,89.7727,7.9545,30.5556,15.3409,24.6753,24.4318,22.0644,48.3766,3.4091,0.0,25884.6769,Centro,4.0,28,29,29023
247.0,2020,Tlaxcala,San Pablo del Monte,25,0.3178,11422.9404,15619.8895,20373.9188,23764.8868,27891.8743,31240.4455,36578.0243,45827.5718,55159.3873,84781.2533,,,42.5373,53.7313,3.7313,,31.3433,64.1791,,4.4776,,15.6716,53.7313,18.6567,4.4776,7.4627,,2.9851,23.8806,41.0448,3.7313,28.3582,,,27.6119,41.791,9.7015,16.4179,4.4776,,17.1642,82.8358,,8.9552,36.5672,54.4776,,,48.5075,35.8209,14.1791,,1.4925,,,48.5075,38.0597,13.4328,,,47.0149,38.0597,,11.194,3.7313,,,27.6119,64.1791,8.209,,,48.5075,22.3881,20.1493,8.9552,,,22.3881,77.6119,,,34.3284,65.6716,,21.6418,73.8806,4.4776,43.408,22.3881,27.8252,21.5485,26.8657,48.9739,4.291,4.4776,35266.0192,Centro,4.0,28,29,29025
